STITCH,Gene
89,7503
89,4252
89,4256
89,8710
89,4255
89,13932
89,4188
89,12977
89,2680
89,11115
89,11154
89,4187
89,16313
89,16312
89,8871
89,8872
89,6736
89,12629
89,8873
89,7417
89,5066
89,17657
89,2635
89,19150
89,8813
89,17687
89,12657
89,14184
89,3026
89,12529
89,2659
89,16217
89,2070
89,19657
89,1593
89,1589
89,2005
89,1591
89,1592
89,1597
89,2668
89,2667
89,2666
89,2664
89,2663
89,2662
89,10528
89,2534
89,3081
89,4857
89,1599
89,7131
89,3079
89,10670
89,3078
89,1121
89,2687
89,19360
89,3080
89,9296
89,756
89,6506
89,10771
89,755
89,758
89,7300
89,3415
89,19510
89,4135
89,4692
89,3088
89,3089
89,3090
89,782
89,783
89,781
89,2486
89,7508
89,4282
89,17725
89,4253
89,16132
89,6846
89,3701
89,10886
89,2744
89,5018
89,5663
89,5664
89,11919
89,5662
89,5665
89,5666
89,2565
89,754
89,753
89,2688
89,2689
89,1331
89,1330
89,1080
89,4186
89,1078
89,18485
89,2853
89,2852
89,4215
89,2008
89,4850
89,3704
89,3703
89,9184
89,6053
89,7028
89,749
89,750
89,3061
89,745
89,15742
89,1117
89,751
89,3082
89,4855
89,3086
89,3083
89,4854
89,8422
89,4856
89,4853
89,4859
89,3094
89,12676
89,5051
89,17538
89,2004
89,5808
89,3702
89,3707
89,9188
89,2006
89,6852
89,10354
89,10671
89,1171
89,9193
31,1538
31,1102
31,2688
31,1537
31,1540
31,1539
31,11991
31,1478
31,1541
31,7149
31,1528
31,1527
31,1535
31,1534
31,18043
31,1529
31,1533
31,1524
31,12556
31,1532
31,1531
31,1530
31,11955
31,3022
31,11737
31,3486
31,12948
31,1525
31,1484
31,17995
31,7259
31,16326
565,1822
79,3022
361,1524
361,1525
361,1529
361,1528
361,1527
361,3022
19,8193
19,4636
19,2531
19,2729
19,4987
19,785
19,2208
19,3807
19,8119
19,8118
19,922
19,6804
19,2211
19,5963
19,4635
19,5891
19,5890
19,4985
19,4637
19,6039
19,2188
19,5930
19,5929
19,4457
19,6183
19,5226
19,5228
19,6219
19,4986
19,6038
19,2210
19,2209
19,5227
19,7175
19,2212
437,1538
437,1539
437,1536
437,1537
437,1542
437,1540
437,12851
437,7421
437,1541
437,12191
437,1535
437,1534
437,14785
437,1533
437,1532
437,1531
437,1530
437,3806
437,3092
437,3486
437,17747
437,17093
437,7259
261,7175
81,3761
81,2844
81,2843
81,5883
81,18252
81,2836
81,2839
81,2838
81,2840
81,2842
81,2841
81,18936
81,7163
81,8257
81,13929
81,15198
81,2845
81,3694
81,14064
81,2837
81,8781
81,1757
221,1524
221,1525
221,1529
221,1528
221,1527
221,3383
221,18485
221,3083
221,3022
524,648
524,649
253,1614
253,18384
253,2679
253,2677
253,2674
253,2675
253,2672
253,16277
253,743
253,744
253,740
253,8731
253,7505
253,7503
253,4252
253,4256
253,8710
253,4255
253,13932
253,4188
253,12977
253,2680
253,11115
253,11154
253,4187
253,16313
253,16312
253,8871
253,8872
253,6736
253,12629
253,8873
253,7417
253,5066
253,17657
253,2635
253,19150
253,8813
253,17687
253,12657
253,14184
253,3026
253,12529
253,2659
253,16217
253,2070
253,19657
253,1593
253,1589
253,2005
253,1591
253,1592
253,1597
253,2668
253,2667
253,2666
253,2664
253,2663
253,2662
253,10528
253,2534
253,3081
253,4857
253,1599
253,7131
253,3079
253,10670
253,3078
253,1121
253,2687
253,19360
253,3080
253,9296
253,756
253,6506
253,3022
253,10771
253,755
253,758
253,7300
253,3415
253,19510
253,4135
253,4692
253,3088
253,3089
253,3090
253,782
253,783
253,781
253,2486
253,7508
253,4282
253,17725
253,4253
253,16132
253,6846
253,3701
253,10886
253,2744
253,5018
253,5663
253,5664
253,11919
253,5662
253,5665
253,5666
253,2565
253,754
253,753
253,2688
253,2689
253,1331
253,1330
253,1080
253,4186
253,1078
253,18485
253,2853
253,2852
253,4215
253,2008
253,4850
253,3704
253,3703
253,9184
253,6053
253,7028
253,749
253,750
253,3061
253,745
253,15742
253,1117
253,751
253,3082
253,4855
253,3086
253,3083
253,4854
253,8422
253,4856
253,4853
253,4859
253,3094
253,12676
253,5051
253,17538
253,2004
253,5808
253,3702
253,3707
253,9188
253,2006
253,6852
253,10354
253,10671
253,1171
253,9193
30,1614
30,18384
30,2679
30,2677
30,2674
30,2675
30,2672
30,4862
30,3585
30,16277
30,743
30,744
30,740
30,8731
30,7505
30,7503
30,4252
30,4256
30,8710
30,4255
30,13932
30,4188
30,12977
30,2680
30,11115
30,11154
30,4187
30,16313
30,16312
30,8871
30,8872
30,6736
30,12629
30,8873
30,7417
30,5066
30,3009
30,17657
30,2635
30,4863
30,19150
30,8813
30,17687
30,12657
30,14184
30,3026
30,12529
30,2659
30,16217
30,2070
30,19657
30,1593
30,1589
30,2005
30,1591
30,1592
30,1597
30,2668
30,2667
30,2666
30,2664
30,6692
30,2662
30,2663
30,10528
30,2534
30,3081
30,4857
30,1599
30,7131
30,3079
30,10670
30,3078
30,1121
30,2687
30,19360
30,3080
30,9296
30,756
30,6506
30,10771
30,755
30,758
30,7300
30,3415
30,19510
30,4135
30,4692
30,3088
30,3089
30,3090
30,782
30,783
30,781
30,3852
30,2486
30,7508
30,4282
30,17725
30,4253
30,16132
30,6846
30,3701
30,10886
30,2744
30,5018
30,5663
30,5664
30,11919
30,5662
30,5665
30,5666
30,2565
30,754
30,753
30,2688
30,2689
30,1331
30,1330
30,1080
30,4186
30,1078
30,18485
30,2853
30,2852
30,6029
30,6497
30,4215
30,2008
30,4850
30,3704
30,3703
30,9184
30,6053
30,7028
30,5729
30,749
30,750
30,3061
30,745
30,15742
30,1117
30,751
30,3082
30,4855
30,3086
30,3083
30,4854
30,8422
30,4856
30,4853
30,4859
30,3094
30,12676
30,5051
30,17538
30,2004
30,5808
30,3702
30,3707
30,9188
30,2006
30,6852
30,10354
30,10671
30,1171
30,9193
463,17956
463,2453
463,18169
463,2493
463,2513
463,5406
463,7258
463,12280
160,2762
176,1524
176,1525
176,1529
176,1528
176,1527
176,3022
271,5011
271,2263
271,4575
271,15454
271,5012
271,3083
271,17583
271,10743
271,2260
271,2261
271,4635
271,2258
271,17578
271,4637
271,2259
271,2257
271,2262
271,1696
271,1697
630,1614
630,18384
630,2679
630,2677
630,2674
630,2675
630,2672
630,16277
630,743
630,744
630,740
630,8731
630,7505
630,7503
630,4252
630,4256
630,8710
630,4255
630,13932
630,4188
630,12977
630,2680
630,11115
630,11154
630,4187
630,16313
630,16312
630,8871
630,8872
630,6736
630,12629
630,8873
630,7417
630,5066
630,17657
630,2635
630,19150
630,8813
630,17687
630,12657
630,14184
630,3026
630,12529
630,2659
630,16217
630,2070
630,19657
630,1593
630,1589
630,2005
630,1591
630,1592
630,1597
630,2668
630,2667
630,2666
630,2664
630,2663
630,2662
630,10528
630,2534
630,3081
630,4857
630,1599
630,7131
630,3079
630,10670
630,3078
630,1121
630,2687
630,19360
630,3080
630,9296
630,756
630,3383
630,6506
630,10771
630,755
630,5457
630,758
630,7300
630,3415
630,19510
630,4135
630,4692
630,3088
630,3089
630,3090
630,782
630,783
630,781
630,2486
630,7508
630,4282
630,17725
630,4253
630,16132
630,6846
630,3701
630,10886
630,2744
630,5018
630,5663
630,5664
630,11919
630,5662
630,5665
630,5666
630,2565
630,754
630,753
630,2688
630,2689
630,1331
630,1330
630,1080
630,4186
630,1078
630,18485
630,2853
630,2852
630,4215
630,2008
630,4850
630,3704
630,3703
630,9184
630,6053
630,7028
630,749
630,750
630,3061
630,745
630,15742
630,1117
630,751
630,3082
630,4855
630,3086
630,3083
630,4854
630,8422
630,4856
630,4853
630,4859
630,3094
630,12676
630,5051
630,17538
630,2004
630,5808
630,3702
630,3707
630,9188
630,2006
630,6852
630,10354
630,10671
630,1171
630,9193
71,1102
71,3674
71,11991
71,11955
71,18043
71,1478
71,1692
71,9193
71,12556
71,12948
71,3383
71,1484
71,17995
71,1691
71,1690
71,7149
71,18722
71,1698
71,11737
71,16326
71,1504
339,1614
339,18384
339,2679
339,2677
339,2674
339,2675
339,2672
339,16277
339,743
339,744
339,740
339,8731
339,16132
339,16794
339,7505
339,7503
339,14222
339,4252
339,4256
339,8710
339,4255
339,18821
339,4188
339,12977
339,2680
339,11115
339,11154
339,4187
339,16313
339,16312
339,8871
339,8872
339,6736
339,12629
339,8873
339,7417
339,5066
339,17657
339,10771
339,2635
339,19150
339,8813
339,1524
339,1525
339,17687
339,12657
339,14184
339,3026
339,12529
339,2659
339,16217
339,2070
339,7404
339,19657
339,16476
339,1593
339,19510
339,1589
339,2005
339,1591
339,1592
339,1529
339,1528
339,1527
339,1597
339,6506
339,2668
339,2667
339,2666
339,2664
339,2663
339,2662
339,10528
339,2534
339,3081
339,4857
339,1599
339,7131
339,3079
339,10670
339,10671
339,1121
339,2687
339,19360
339,3080
339,9296
339,756
339,5462
339,3022
339,5460
339,5461
339,5458
339,5459
339,5456
339,5457
339,758
339,7300
339,3415
339,5463
339,5464
339,1080
339,4135
339,4692
339,3088
339,3089
339,3090
339,782
339,783
339,781
339,2486
339,7508
339,4282
339,17725
339,4253
339,17538
339,8422
339,9344
339,5455
339,6846
339,3701
339,10886
339,2744
339,5018
339,5663
339,5664
339,11919
339,5662
339,5665
339,5666
339,2565
339,9192
339,754
339,753
339,2688
339,2689
339,1331
339,1330
339,11666
339,4186
339,1078
339,18485
339,2853
339,2852
339,755
339,13932
339,4215
339,2008
339,4850
339,3704
339,3703
339,9184
339,6053
339,7028
339,749
339,750
339,3061
339,745
339,15742
339,1117
339,751
339,3082
339,4855
339,3086
339,3083
339,4854
339,3078
339,4856
339,4853
339,4859
339,3094
339,12676
339,5051
339,5808
339,2004
339,5465
339,3702
339,3707
339,9188
339,2006
339,6852
339,10354
339,1171
339,9193
610,922
201,3812
201,1241
201,3815
201,1231
201,7640
201,12648
201,17778
201,12679
201,3822
201,2306
548,1525
63,4859
431,8193
431,4636
431,2531
431,2729
431,4987
431,785
431,2208
431,3807
431,8119
431,8118
431,922
431,6804
431,2211
431,5963
431,4635
431,5891
431,5890
431,4985
431,4637
431,6039
431,2188
431,5930
431,5929
431,4457
431,6183
431,5226
431,5228
431,6219
431,4986
431,6038
431,2210
431,2209
431,5227
431,7175
431,2212
153,7478
153,10351
153,1323
153,17111
153,18386
153,15178
153,3037
153,18861
153,15648
153,15367
153,3035
153,13614
153,17636
153,3789
153,1930
153,6118
153,10602
153,17314
153,8315
153,18136
153,19546
153,10977
153,3904
153,3009
153,13425
153,9793
153,11276
153,15647
153,15433
153,13352
153,1912
153,1324
153,15596
472,7374
472,7375
472,12603
472,12809
472,4862
472,5501
472,15397
472,18590
472,5444
472,12881
472,5442
472,5440
472,5441
472,5443
472,19551
472,1039
472,14536
472,18515
472,8052
472,5504
472,17065
472,17563
472,15184
472,7573
472,16026
472,8799
472,7437
472,15114
472,17347
472,19138
472,12087
472,4040
472,5488
472,18608
472,4863
472,9420
472,18579
472,8850
641,11551
641,6185
641,6118
641,2308
641,16665
641,1932
641,3356
641,6887
641,1789
138,1614
138,18384
138,2679
138,2677
138,2674
138,2675
138,2672
138,16277
138,743
138,744
138,740
138,8731
138,7505
138,7503
138,4252
138,4256
138,8710
138,4255
138,13932
138,4188
138,12977
138,2680
138,11115
138,11154
138,4187
138,16313
138,16312
138,8871
138,8872
138,6736
138,12629
138,8873
138,7417
138,5066
138,17657
138,2635
138,19150
138,8813
138,17687
138,12657
138,14184
138,3026
138,12529
138,2659
138,16217
138,2070
138,19657
138,1593
138,1589
138,2005
138,1591
138,1592
138,1597
138,2668
138,2667
138,2666
138,2664
138,2663
138,2662
138,10528
138,2534
138,3081
138,4857
138,1599
138,7131
138,3079
138,10670
138,3078
138,1121
138,2687
138,19360
138,3080
138,9296
138,756
138,6506
138,10771
138,755
138,758
138,7300
138,3415
138,19510
138,4135
138,4692
138,3088
138,3089
138,3090
138,782
138,783
138,781
138,2486
138,7508
138,4282
138,17725
138,4253
138,16132
138,6846
138,3701
138,10886
138,2744
138,5018
138,5663
138,5664
138,11919
138,5662
138,5665
138,5666
138,2565
138,754
138,753
138,2688
138,2689
138,1331
138,1330
138,1080
138,4186
138,1078
138,18485
138,2853
138,2852
138,4215
138,2008
138,4850
138,3704
138,3703
138,9184
138,6053
138,7028
138,749
138,750
138,3061
138,745
138,15742
138,1117
138,751
138,3082
138,4855
138,3086
138,3083
138,4854
138,8422
138,4856
138,4853
138,4859
138,3094
138,12676
138,5051
138,17538
138,2004
138,5808
138,3702
138,3707
138,9188
138,2006
138,6852
138,10354
138,10671
138,1171
138,9193
366,1848
387,5504
623,3383
325,1538
325,1539
325,1536
325,1537
325,1542
325,1540
325,1541
325,2677
325,2674
325,2675
325,2672
325,1614
325,16277
325,743
325,744
325,740
325,18384
325,8731
325,16132
325,16794
325,7505
325,2679
325,7503
325,14222
325,4252
325,4256
325,8710
325,4255
325,18821
325,12191
325,4188
325,12977
325,2680
325,11115
325,11154
325,4187
325,16313
325,16312
325,8871
325,8872
325,6736
325,7421
325,12629
325,8873
325,7417
325,5066
325,17657
325,10771
325,5663
325,2635
325,19150
325,17093
325,7259
325,8813
325,1524
325,12851
325,17687
325,12657
325,6506
325,14184
325,3026
325,12529
325,2659
325,16217
325,2070
325,7404
325,19657
325,1528
325,16476
325,1593
325,19510
325,1535
325,1534
325,1589
325,2005
325,1591
325,1592
325,14785
325,1533
325,1527
325,1597
325,1532
325,1531
325,1530
325,2668
325,2667
325,2666
325,2664
325,2663
325,2662
325,10528
325,2534
325,3081
325,4857
325,1599
325,17747
325,7131
325,3079
325,10670
325,10671
325,1121
325,2687
325,19360
325,3080
325,9296
325,756
325,5462
325,3022
325,5460
325,5461
325,5458
325,5459
325,5456
325,5457
325,758
325,7300
325,3415
325,5463
325,5464
325,1080
325,4135
325,3092
325,4692
325,3088
325,3089
325,3090
325,782
325,783
325,781
325,2486
325,7508
325,4282
325,17725
325,4253
325,17538
325,8422
325,9344
325,5455
325,6846
325,3701
325,10886
325,2744
325,5018
325,1525
325,5664
325,11919
325,5662
325,5665
325,5666
325,2565
325,9192
325,754
325,753
325,2688
325,2689
325,1331
325,1330
325,11666
325,4186
325,1078
325,18485
325,2853
325,2852
325,755
325,13932
325,4215
325,2008
325,4850
325,3704
325,3703
325,9184
325,6053
325,7028
325,1834
325,749
325,750
325,3061
325,745
325,15742
325,1117
325,1529
325,751
325,3082
325,4855
325,3086
325,3083
325,4854
325,3078
325,4856
325,4853
325,3806
325,4859
325,3094
325,12676
325,5051
325,5808
325,2004
325,5465
325,3702
325,3707
325,9188
325,2006
325,6852
325,10354
325,1171
325,9193
587,4390
587,3350
587,8303
587,9220
587,4751
587,816
587,3611
587,5627
587,6932
587,2380
587,2379
587,3620
587,2383
587,5937
587,9073
587,12177
587,3412
587,5035
587,7045
587,15574
587,10027
587,2696
587,2412
587,2480
587,17007
587,3754
587,2171
587,5702
587,5700
587,8417
587,1754
587,1134
587,7093
587,666
587,6309
587,2189
587,1838
587,2191
397,3079
397,3078
397,3080
154,1614
154,18384
154,2679
154,2677
154,2674
154,2675
154,2672
154,16277
154,743
154,744
154,740
154,8731
154,16132
154,16794
154,7505
154,7503
154,14222
154,4252
154,4256
154,8710
154,4255
154,18821
154,4188
154,12977
154,2680
154,11115
154,11154
154,4187
154,16313
154,16312
154,8871
154,8872
154,6736
154,12629
154,8873
154,7417
154,5066
154,17657
154,10771
154,2635
154,19150
154,8813
154,1524
154,1525
154,17687
154,12657
154,14184
154,3026
154,12529
154,2659
154,16217
154,2070
154,7404
154,19657
154,16476
154,1593
154,19510
154,1589
154,2005
154,1591
154,1592
154,1529
154,1528
154,1527
154,1597
154,6506
154,2668
154,2667
154,2666
154,2664
154,2663
154,2662
154,10528
154,2534
154,4855
154,4857
154,4458
154,1599
154,7131
154,3079
154,10670
154,10671
154,1121
154,2687
154,19360
154,3080
154,9296
154,756
154,5462
154,3022
154,5460
154,5461
154,5458
154,5459
154,5456
154,5457
154,758
154,7300
154,3415
154,5463
154,5464
154,1080
154,4135
154,4692
154,3088
154,3089
154,3090
154,782
154,783
154,781
154,2486
154,7508
154,4282
154,17725
154,4253
154,17538
154,8422
154,9344
154,5455
154,6846
154,3701
154,10886
154,2744
154,5018
154,5663
154,5664
154,11919
154,5662
154,5665
154,5666
154,2565
154,9192
154,754
154,753
154,2688
154,2689
154,1331
154,1330
154,11666
154,4186
154,1078
154,18485
154,2853
154,2852
154,755
154,13932
154,4215
154,2008
154,4850
154,3704
154,3703
154,9184
154,6053
154,7028
154,749
154,750
154,3061
154,745
154,15742
154,1117
154,751
154,3082
154,3081
154,3086
154,3083
154,4854
154,3078
154,4856
154,4853
154,4859
154,3094
154,12676
154,5051
154,5808
154,2004
154,5465
154,3702
154,3707
154,9188
154,1171
154,2006
154,6852
154,10354
154,1838
154,9193
616,1524
616,1525
616,1529
616,1528
616,1527
616,3022
444,1887
53,1883
441,2724
441,2723
441,2727
441,2726
441,2725
315,4986
315,4985
315,4987
370,14736
370,744
370,740
370,7269
370,1822
370,9214
370,5284
370,1244
370,1243
370,1245
370,1242
370,3263
370,1248
370,1247
370,3083
370,6736
370,15954
370,19067
370,5289
370,7224
370,5290
370,5287
370,1838
136,1081
136,2190
136,4751
136,3290
136,18711
136,6932
136,10510
136,2380
136,2849
136,3620
136,2383
136,12177
136,3412
136,7093
136,2339
136,15620
136,10027
136,2696
136,2412
136,2480
136,5627
136,4470
136,12321
136,1736
136,5700
136,1449
136,1181
136,8417
136,1754
136,5035
136,666
136,2189
136,2177
136,2191
567,1524
567,1525
567,1529
567,1528
567,1527
567,3022
496,1614
496,18384
496,2679
496,2677
496,2674
496,2675
496,2672
496,16277
496,743
496,744
496,740
496,8731
496,7505
496,7503
496,4252
496,4256
496,8710
496,4255
496,13932
496,4188
496,12977
496,2680
496,11115
496,11154
496,4187
496,16313
496,16312
496,8871
496,8872
496,6736
496,12629
496,8873
496,7417
496,5066
496,17657
496,2635
496,19150
496,8813
496,17687
496,12657
496,14184
496,3026
496,12529
496,2659
496,16217
496,2070
496,19657
496,1593
496,1589
496,2005
496,1591
496,1592
496,1597
496,2668
496,2667
496,2666
496,2664
496,2663
496,2662
496,10528
496,2534
496,3081
496,4857
496,1599
496,7131
496,3079
496,10670
496,3078
496,1121
496,2687
496,19360
496,3080
496,9296
496,756
496,6506
496,10771
496,755
496,758
496,7300
496,3415
496,19510
496,4135
496,4692
496,3088
496,3089
496,3090
496,782
496,783
496,781
496,2486
496,7508
496,4282
496,17725
496,4253
496,16132
496,6846
496,3701
496,10886
496,2744
496,5018
496,5663
496,5664
496,11919
496,5662
496,5665
496,5666
496,2565
496,754
496,753
496,2688
496,2689
496,1331
496,1330
496,1080
496,4186
496,1078
496,18485
496,2853
496,2852
496,4215
496,2008
496,4850
496,3704
496,3703
496,9184
496,6053
496,7028
496,749
496,750
496,3061
496,745
496,15742
496,1117
496,751
496,3082
496,4855
496,3086
496,3083
496,4854
496,8422
496,4856
496,4853
496,4859
496,3094
496,12676
496,5051
496,17538
496,2004
496,5808
496,3702
496,3707
496,9188
496,2006
496,6852
496,10354
496,10671
496,1171
496,9193
487,5462
487,16794
487,5465
487,11666
487,16476
487,7404
487,5459
487,14222
487,5460
487,5461
487,5458
487,9344
487,5456
487,5457
487,5455
487,9192
487,5464
487,18821
487,5463
487,3078
256,1614
256,18384
256,2679
256,2677
256,2674
256,2675
256,2672
256,16277
256,743
256,744
256,740
256,8731
256,7505
256,7503
256,4252
256,4256
256,8710
256,4255
256,13932
256,4188
256,12977
256,2680
256,11115
256,11154
256,4187
256,16313
256,16312
256,8871
256,8872
256,6736
256,12629
256,8873
256,7417
256,5066
256,17657
256,2635
256,19150
256,8813
256,17687
256,12657
256,14184
256,3026
256,12529
256,2659
256,16217
256,2070
256,19657
256,1593
256,1589
256,2005
256,1591
256,1592
256,1597
256,2668
256,2667
256,2666
256,2664
256,2663
256,2662
256,10528
256,2534
256,3081
256,4857
256,1599
256,7131
256,3079
256,10670
256,3078
256,1121
256,2687
256,19360
256,3080
256,9296
256,756
256,6506
256,10771
256,755
256,758
256,7300
256,3415
256,19510
256,4135
256,4692
256,3088
256,3089
256,3090
256,782
256,783
256,781
256,2486
256,7508
256,4282
256,17725
256,4253
256,16132
256,6846
256,3701
256,10886
256,2744
256,5018
256,5663
256,5664
256,11919
256,5662
256,5665
256,5666
256,2565
256,754
256,753
256,2688
256,2689
256,1331
256,1330
256,1080
256,4186
256,1078
256,18485
256,2853
256,2852
256,4215
256,2008
256,4850
256,3704
256,3703
256,9184
256,6053
256,7028
256,749
256,750
256,3061
256,745
256,15742
256,1117
256,751
256,3082
256,4855
256,3086
256,3083
256,4854
256,8422
256,4856
256,4853
256,4859
256,3094
256,12676
256,5051
256,17538
256,2004
256,5808
256,3702
256,3707
256,9188
256,2006
256,6852
256,10354
256,10671
256,1171
256,9193
634,8810
417,4986
417,4985
417,4987
123,3349
123,3348
123,10510
123,3350
123,1153
123,14245
123,5637
123,3290
123,3293
123,12673
123,5627
123,2380
123,2379
123,6121
123,2383
123,3688
123,7993
123,15719
123,3412
123,16065
123,9137
123,3165
123,4868
123,10813
123,2335
123,8240
123,3284
123,5701
123,5702
123,5700
123,5698
123,666
123,6309
123,7753
123,4390
123,5746
123,8756
123,4388
123,4387
123,4751
123,4744
123,9009
123,16221
123,2339
123,10421
123,924
123,6318
123,7071
123,12269
123,2333
123,10027
123,5262
123,2336
123,11077
123,1752
123,2412
123,3436
123,8648
123,2748
123,2747
123,11706
123,9158
123,1145
123,8498
123,8334
123,12190
123,1739
123,2174
123,2171
123,2169
123,2170
123,2168
123,3796
123,3798
123,2175
123,8417
123,1134
123,5035
123,14695
123,3754
123,11770
123,3285
123,9013
123,7450
123,5881
123,3838
123,5875
123,2178
123,2177
123,3620
123,15793
123,15620
123,2173
123,18039
123,11895
123,6114
123,6117
123,14265
123,4968
123,1736
123,5871
123,1450
123,18202
123,1449
123,14209
123,3940
123,10824
123,5182
123,2204
123,1081
123,4497
123,3795
123,17351
123,14491
123,6932
123,4213
123,2112
123,5937
123,12177
123,15574
123,1748
123,2696
123,1335
123,17009
123,3086
123,16271
123,8534
123,3334
123,2849
123,3094
123,16018
123,7277
123,4211
123,4209
123,4208
123,7093
123,3559
123,13316
123,2443
123,1181
260,2008
260,2004
260,2005
161,1838
120,16250
120,4444
120,7660
120,4447
120,13224
120,16256
120,5030
120,1803
120,12677
274,14132
274,8651
485,2306
485,2305
485,5530
495,1524
495,1525
495,11666
495,5462
495,3022
495,5460
495,5461
495,5458
495,5459
495,5456
495,5457
495,5463
495,5464
495,16794
495,14222
495,16476
495,7404
495,1529
495,1528
495,1527
495,9344
495,5455
495,1830
495,5465
495,9192
495,18821
464,2461
464,12547
464,2457
464,2458
464,2459
345,1524
345,1525
345,1529
345,2006
345,1527
345,3026
345,3086
345,3083
345,1528
345,3022
345,3094
95,1102
95,12948
95,13404
95,11955
95,18043
95,1478
95,1186
95,12556
95,1484
95,17995
95,11991
95,7149
95,3022
95,11737
95,16326
38,5883
38,3761
38,5458
38,5459
38,5456
38,5457
38,5463
38,5464
38,2472
38,2471
38,16794
38,3842
38,2464
38,2463
38,2466
38,2465
38,2468
38,2467
38,2470
38,2469
38,10184
38,7745
38,18821
38,7404
38,17109
38,2512
38,5455
38,19616
38,2457
38,2458
38,2459
38,2460
38,2461
38,655
38,5465
38,2475
38,2473
38,2474
38,19635
38,2462
38,11383
262,1614
262,18384
262,2679
262,2677
262,2674
262,2675
262,2672
262,16277
262,743
262,744
262,740
262,8731
262,7505
262,7503
262,4252
262,4256
262,8710
262,4255
262,13932
262,4188
262,12977
262,2680
262,11115
262,11154
262,4187
262,16313
262,16312
262,8871
262,8872
262,6736
262,12629
262,8873
262,7417
262,5066
262,17657
262,2635
262,19150
262,8813
262,17687
262,12657
262,14184
262,3026
262,12529
262,2659
262,16217
262,2070
262,19657
262,1593
262,1589
262,2005
262,1591
262,1592
262,1597
262,2668
262,2667
262,2666
262,2664
262,2663
262,2662
262,10528
262,2534
262,3081
262,4857
262,1599
262,7131
262,3079
262,10670
262,3078
262,1121
262,2687
262,19360
262,3080
262,9296
262,756
262,6506
262,10771
262,755
262,758
262,7300
262,3415
262,19510
262,4135
262,4692
262,3088
262,3089
262,3090
262,782
262,783
262,781
262,2486
262,7508
262,4282
262,17725
262,4253
262,16132
262,6846
262,3701
262,10886
262,2744
262,5018
262,5663
262,5664
262,11919
262,5662
262,5665
262,5666
262,2565
262,754
262,753
262,2688
262,2689
262,1331
262,1330
262,1080
262,4186
262,1078
262,18485
262,2853
262,2852
262,4215
262,2008
262,4850
262,3704
262,3703
262,9184
262,6053
262,7028
262,749
262,750
262,3061
262,745
262,15742
262,1117
262,751
262,3082
262,4855
262,3086
262,3083
262,4854
262,8422
262,4856
262,4853
262,4859
262,3094
262,12676
262,5051
262,17538
262,2004
262,5808
262,3702
262,3707
262,9188
262,2006
262,6852
262,10354
262,10671
262,1171
262,9193
398,1538
398,1539
398,1536
398,1537
398,1542
398,1540
398,12851
398,3383
398,7421
398,1541
398,3090
398,12191
398,1535
398,1534
398,14785
398,1533
398,1532
398,1531
398,1530
398,3806
398,3092
398,17747
398,17093
398,7259
87,1614
87,18384
87,2679
87,2677
87,2674
87,2675
87,2672
87,16277
87,743
87,744
87,740
87,8731
87,7505
87,7503
87,4252
87,4256
87,8710
87,4255
87,13932
87,4188
87,12977
87,2680
87,11115
87,11154
87,4187
87,16313
87,16312
87,8871
87,8872
87,6736
87,12629
87,8873
87,7417
87,5066
87,17657
87,2635
87,19150
87,8813
87,17687
87,12657
87,14184
87,3026
87,12529
87,2659
87,16217
87,2070
87,19657
87,1593
87,1589
87,2005
87,1591
87,1592
87,1597
87,2668
87,2667
87,2666
87,2664
87,2663
87,2662
87,10528
87,2534
87,3081
87,4857
87,1599
87,7131
87,3079
87,10670
87,3078
87,1121
87,2687
87,19360
87,3080
87,9296
87,756
87,6506
87,10771
87,755
87,758
87,7300
87,3415
87,19510
87,4135
87,4692
87,3088
87,3089
87,3090
87,782
87,783
87,781
87,2486
87,7508
87,4282
87,17725
87,4253
87,16132
87,6846
87,3701
87,10886
87,2744
87,5018
87,5663
87,5664
87,11919
87,5662
87,5665
87,5666
87,2565
87,754
87,753
87,2688
87,2689
87,1331
87,1330
87,1080
87,4186
87,1078
87,18485
87,2853
87,2852
87,4215
87,2008
87,4850
87,3704
87,3703
87,9184
87,6053
87,7028
87,749
87,750
87,3061
87,745
87,15742
87,1117
87,751
87,3082
87,4855
87,3086
87,3083
87,4854
87,8422
87,4856
87,4853
87,4859
87,3094
87,12676
87,5051
87,17538
87,2004
87,5808
87,3702
87,3707
87,9188
87,2006
87,6852
87,10354
87,10671
87,1171
87,9193
14,1932
33,1883
385,1524
385,1822
385,5809
385,4255
385,1830
385,1832
385,1528
385,1527
385,6067
385,1847
385,3026
385,1834
385,3086
385,5458
385,3078
385,5457
385,4252
385,1838
182,1614
182,18384
182,2679
182,2677
182,2674
182,2675
182,2672
182,16277
182,743
182,744
182,740
182,8731
182,7505
182,7503
182,4252
182,4256
182,8710
182,4255
182,13932
182,4188
182,12977
182,2680
182,11115
182,11154
182,4187
182,16313
182,16312
182,8871
182,8872
182,6736
182,12629
182,8873
182,7417
182,5066
182,17657
182,2635
182,19150
182,8813
182,17687
182,12657
182,14184
182,3026
182,12529
182,2659
182,16217
182,2070
182,19657
182,1593
182,1589
182,2005
182,1591
182,1592
182,1597
182,2668
182,2667
182,2666
182,2664
182,2663
182,2662
182,10528
182,2534
182,3081
182,4857
182,1599
182,7131
182,3079
182,10670
182,3078
182,1121
182,2687
182,19360
182,3080
182,9296
182,756
182,6506
182,10771
182,755
182,758
182,7300
182,3415
